	delta_T_C	oxidation_mult	precip_mult	extreme_event_mult	dam_risk_mult	fire_season_days	drought_mult	flood_mult	acid_load	growth_loss_frac	ca_depletion_frac	mycorrhizal_dead	timber_volume_lost_m3	pulp_grade_rejected	direct_timber_loss_usd	pulp_grade_loss_usd	total_lumber_loss_usd	lumber_jobs_lost	fish_tissue_hg_mg_kg	state_avg_rfd_ratio	ojibwe_mean_rfd_ratio	ojibwe_high_rfd_ratio	iq_loss_per_child	cumulative_impaired_children	fish_advisory_triggered	harvest_displacement_cost_usd	treaty_rights_violation	so2_tonnes_yr	pm25_tonnes_yr	pm10_tonnes_yr	hg_atmospheric_kg_yr	asthma_attacks_yr	copd_hospitalizations_yr	cardio_deaths_yr	air_quality_health_cost_usd	bwca_visibility_km	class_i_violation	soy_yield_loss_frac	annual_fire_prob_mult	expected_burn_acres_yr	tailings_overrun_acres	hg_re_released_kg_yr	firefighters_exposed	firefighter_cancer_excess	residents_evacuated	structures_lost	suppression_cost_usd	evacuation_cost_usd	structure_cost_usd	recreation_closure_cost	total_fire_cost_usd	hg_loading_increase	intake_upgrade_required	intake_upgrade_capex_usd	annual_dredge_cost_usd	canadian_refusal_prob	backhaul_loss_usd	fishing_advisory	fishing_jobs_lost	fishing_revenue_loss_usd	iron_revenue_at_risk_usd	ballast_surcharge_usd	port_jobs_lost	total_port_annual_cost_usd	sulfate_mg_l	methyl_hg_ng_l	mine_active	tailings_failed
91	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.8280999999999996	178.0	1.9	2.1	1.0	1.0	0.9915853225107988	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	66.94208067959669	6.639237649464776	False	True
92	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.8372000000000002	178.0	1.9	2.1	1.0	1.0	0.9920400561512935	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	66.71164345257108	6.639237649464776	False	True
93	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.8463	178.0	1.9	2.1	1.0	1.0	0.99247021574435	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	66.48199946821701	6.639237649464776	False	True
94	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.8554000000000002	178.0	1.9	2.1	1.0	1.0	0.9928771292845427	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	66.25314599592836	6.639237649464776	False	True
95	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.8645	178.0	1.9	2.1	1.0	1.0	0.9932620530009145	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	66.02508031449797	6.639237649464776	False	True
96	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.8736	178.0	1.9	2.1	1.0	1.0	0.9936261752352232	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	65.79779971208535	6.639237649464776	False	True
97	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.8827	178.0	1.9	2.1	1.0	1.0	0.9939706201106069	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	65.57130148618478	6.639237649464776	False	True
98	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.8918000000000004	178.0	1.9	2.1	1.0	1.0	0.9942964510019926	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	65.3455829435931	6.639237649464776	False	True
99	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.9009	178.0	1.9	2.1	1.0	1.0	0.9946046738189612	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	65.12064140037789	6.639237649464776	False	True
100	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.91	178.0	1.9	2.1	1.0	1.0	0.9948962401112058	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	64.89647418184556	6.639237649464776	False	True
101	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.9191000000000003	178.0	1.9	2.1	1.0	1.0	0.9951720500061686	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	64.67307862250964	6.639237649464776	False	True
102	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.9282000000000004	178.0	1.9	2.1	1.0	1.0	0.9954329549879268	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	64.45045206605901	6.639237649464776	False	True
103	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.9373	178.0	1.9	2.1	1.0	1.0	0.9956797605259059	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	64.22859186532649	6.639237649464776	False	True
104	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.9464000000000001	178.0	1.9	2.1	1.0	1.0	0.995913228561536	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	64.00749538225726	6.639237649464776	False	True
105	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.9555000000000002	178.0	1.9	2.1	1.0	1.0	0.9961340798605272	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	63.78715998787751	6.639237649464776	False	True
106	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.9646	178.0	1.9	2.1	1.0	1.0	0.9963429962380284	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	63.567583062263246	6.639237649464776	False	True
107	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.9737	178.0	1.9	2.1	1.0	1.0	0.9965406226635353	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	63.34876199450917	6.639237649464776	False	True
108	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.9828000000000001	178.0	1.9	2.1	1.0	1.0	0.9967275692520497	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	63.13069418269749	6.639237649464776	False	True
109	tailings_failure	4.8	1.4277930428956507	1.15	2.4	1.9919000000000002	178.0	1.9	2.1	1.0	1.0	0.9969044131476348	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	62.91337703386719	6.639237649464776	False	True
110	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.0010000000000003	178.0	1.9	2.1	1.0	1.0	0.9970717003051818	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	62.696807963983034	6.639237649464776	False	True
111	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.0101	178.0	1.9	2.1	1.0	1.0	0.99722994717589	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	62.48098439790489	6.639237649464776	False	True
112	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.0192	178.0	1.9	2.1	1.0	1.0	0.9973796423016612	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	62.26590376935715	6.639237649464776	False	True
113	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.0283	178.0	1.9	2.1	1.0	1.0	0.9975212478233336	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	62.051563520898185	6.639237649464776	False	True
114	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.0374	178.0	1.9	2.1	1.0	1.0	0.9976552009074092	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	61.83796110388994	6.639237649464776	False	True
115	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.0465	178.0	1.9	2.1	1.0	1.0	0.9977819150956797	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	61.62509397846763	6.639237649464776	False	True
116	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.0556	178.0	1.9	2.1	1.0	1.0	0.9979017815819191	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	61.41295961350955	6.639237649464776	False	True
117	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.0647	178.0	1.9	2.1	1.0	1.0	0.9980151704195818	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	61.20155548660694	6.639237649464776	False	True
118	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.0738000000000003	178.0	1.9	2.1	1.0	1.0	0.9981224316642372	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	60.99087908403407	6.639237649464776	False	True
119	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.0829	178.0	1.9	2.1	1.0	1.0	0.9982238964542656	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	60.78092790071827	6.639237649464776	False	True
120	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.092	178.0	1.9	2.1	1.0	1.0	0.9983198780331537	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	60.57169944021015	6.639237649464776	False	True
121	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.1011	178.0	1.9	2.1	1.0	1.0	0.9984106727165435	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	60.36319121465399	6.639237649464776	False	True
122	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.1102	178.0	1.9	2.1	1.0	1.0	0.9984965608070224	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	60.155400744758076	6.639237649464776	False	True
123	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.1193	178.0	1.9	2.1	1.0	1.0	0.9985778074594773	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	59.94832555976529	6.639237649464776	False	True
124	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.1284	178.0	1.9	2.1	1.0	1.0	0.998654663499684	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	59.741963197423644	6.639237649464776	False	True
125	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.1375	178.0	1.9	2.1	1.0	1.0	0.9987273661986602	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	59.53631120395709	6.639237649464776	False	True
126	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.1466000000000003	178.0	1.9	2.1	1.0	1.0	0.9987961400051718	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	59.33136713403629	6.639237649464776	False	True
127	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.1557	178.0	1.9	2.1	1.0	1.0	0.9988611972386542	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	59.12712855074954	6.639237649464776	False	True
128	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.1648000000000005	178.0	1.9	2.1	1.0	1.0	0.9989227387446877	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	58.923593025573844	6.639237649464776	False	True
129	tailings_failure	4.8	1.4277930428956507	1.15	2.4	2.1739	178.0	1.9	2.1	1.0	1.0	0.998980954515051	True	14200000.0	False	1419432000.0	0.0	1419432000.0	2100	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	9.52	17821.44	356.42879999999997	0.34372165632	255	12.49499999999999	4419	2	49900032.0	8175150	680000	0.0	58755182.0	0.4426158432976517	False	0	25117054.65198148	0.18	25200000.0	True	420	38000000.0	0.0	13440000.0	3762	101757054.65198147	58.720758138345964	6.639237649464776	False	True
