	scenario	delta_T_C	oxidation_mult	precip_mult	extreme_event_mult	dam_risk_mult	fire_season_days	drought_mult	flood_mult	acid_load	growth_loss_frac	ca_depletion_frac	mycorrhizal_dead	timber_volume_lost_m3	pulp_grade_rejected	direct_timber_loss_usd	pulp_grade_loss_usd	total_lumber_loss_usd	lumber_jobs_lost	fish_tissue_hg_mg_kg	state_avg_rfd_ratio	ojibwe_mean_rfd_ratio	ojibwe_high_rfd_ratio	iq_loss_per_child	cumulative_impaired_children	fish_advisory_triggered	harvest_displacement_cost_usd	treaty_rights_violation	so2_tonnes_yr	pm25_tonnes_yr	pm10_tonnes_yr	hg_atmospheric_kg_yr	asthma_attacks_yr	copd_hospitalizations_yr	cardio_deaths_yr	air_quality_health_cost_usd	bwca_visibility_km	class_i_violation	soy_yield_loss_frac	annual_fire_prob_mult	expected_burn_acres_yr	tailings_overrun_acres	hg_re_released_kg_yr	firefighters_exposed	firefighter_cancer_excess	residents_evacuated	structures_lost	suppression_cost_usd	evacuation_cost_usd	structure_cost_usd	recreation_closure_cost	total_fire_cost_usd	hg_loading_increase	intake_upgrade_required	intake_upgrade_capex_usd	annual_dredge_cost_usd	canadian_refusal_prob	backhaul_loss_usd	fishing_advisory	fishing_jobs_lost	fishing_revenue_loss_usd	iron_revenue_at_risk_usd	ballast_surcharge_usd	port_jobs_lost	total_port_annual_cost_usd	sulfate_mg_l	methyl_hg_ng_l	mine_active	tailings_failed
46	protected	2.9837837837837835	1.247795085030498	1.0932432432432433	1.8702702702702703	1.4186	159.0810810810811	1.5594594594594593	1.6837837837837837	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.1189189189189195	3966.6162162162177	0	0	45	2.2049999999999983	983	0	11106525.40540541	1818550	0	0.0	12925075.40540541	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
47	protected	3.048648648648648	1.253814655103611	1.0952702702702704	1.8891891891891892	1.4277	159.75675675675674	1.5716216216216217	1.6986486486486485	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.1432432432432424	4012.1513513513496	0	0	60	2.939999999999998	995	0	11234023.783783779	1840750	0	0.0	13074773.783783779	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
48	protected	3.1135135135135137	1.259863264579347	1.0972972972972972	1.9081081081081082	1.4368	160.43243243243245	1.5837837837837836	1.7135135135135138	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.167567567567568	4057.6864864864874	0	0	60	2.939999999999998	1006	0	11361522.162162164	1861100	0	0.0	13222622.162162164	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
49	protected	3.1783783783783783	1.265941053548592	1.0993243243243243	1.927027027027027	1.4459	161.1081081081081	1.595945945945946	1.7283783783783786	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.1918918918918915	4103.221621621621	0	0	60	2.939999999999998	1017	0	11489020.540540539	1881450	0	0.0	13370470.540540539	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
50	protected	3.243243243243243	1.2720481627780535	1.1013513513513513	1.9459459459459458	1.4549999999999998	161.78378378378378	1.608108108108108	1.7432432432432434	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.216216216216216	4148.756756756757	0	0	60	2.939999999999998	1028	0	11616518.918918919	1901800	0	0.0	13518318.918918919	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
51	protected	3.3081081081081076	1.278184733713521	1.1033783783783784	1.9648648648648648	1.4641	162.45945945945945	1.6202702702702703	1.7581081081081082	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.24054054054054	4194.29189189189	0	0	60	2.939999999999998	1040	0	11744017.297297293	1924000	0	0.0	13668017.297297293	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
52	protected	3.372972972972973	1.284350908483142	1.1054054054054054	1.9837837837837837	1.4732	163.13513513513513	1.6324324324324324	1.772972972972973	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.2648648648648644	4239.827027027026	0	0	60	2.939999999999998	1051	0	11871515.675675673	1944350	0	0.0	13815865.675675673	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
53	protected	3.437837837837838	1.2905468299007132	1.1074324324324325	2.0027027027027025	1.4822999999999997	163.8108108108108	1.6445945945945946	1.787837837837838	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.289189189189189	4285.362162162162	0	0	60	2.939999999999998	1062	0	11999014.054054055	1964700	0	0.0	13963714.054054055	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
54	protected	3.5027027027027025	1.2967726414689897	1.1094594594594596	2.0216216216216214	1.4914	164.48648648648648	1.6567567567567567	1.8027027027027027	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.3135135135135134	4330.897297297297	0	0	60	2.939999999999998	1074	0	12126512.432432432	1986900	0	0.0	14113412.432432432	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
55	protected	3.567567567567567	1.3030284873830067	1.1114864864864864	2.0405405405405403	1.5005000000000002	165.16216216216216	1.6689189189189189	1.8175675675675675	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.3378378378378377	4376.4324324324325	0	0	60	2.939999999999998	1085	0	12254010.810810812	2007250	0	0.0	14261260.810810812	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
56	protected	3.6324324324324326	1.309314512533421	1.1135135135135135	2.0594594594594593	1.5096000000000003	165.83783783783784	1.681081081081081	1.8324324324324326	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.362162162162162	4421.967567567567	0	0	60	2.939999999999998	1096	0	12381509.189189188	2027600	0	0.0	14409109.189189188	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
57	protected	3.6972972972972973	1.3156308625098645	1.1155405405405405	2.0783783783783782	1.5187	166.51351351351352	1.6932432432432432	1.8472972972972974	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.3864864864864863	4467.502702702703	0	0	60	2.939999999999998	1107	0	12509007.567567568	2047950	0	0.0	14556957.567567568	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
58	protected	3.762162162162162	1.321977683604319	1.1175675675675676	2.097297297297297	1.5278	167.1891891891892	1.7054054054054053	1.8621621621621622	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.410810810810811	4513.037837837838	0	0	60	2.939999999999998	1119	0	12636505.945945946	2070150	0	0.0	14706655.945945946	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
59	protected	3.8270270270270266	1.3283551228145027	1.1195945945945946	2.116216216216216	1.5369000000000002	167.86486486486487	1.7175675675675675	1.877027027027027	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.435135135135135	4558.572972972973	0	0	60	2.939999999999998	1130	0	12764004.324324325	2090500	0	0.0	14854504.324324325	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
60	protected	3.891891891891892	1.3347633278472748	1.1216216216216217	2.135135135135135	1.5459999999999998	168.54054054054055	1.7297297297297298	1.891891891891892	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.4594594594594597	4604.108108108109	0	0	60	2.939999999999998	1141	0	12891502.702702707	2110850	0	0.0	15002352.702702707	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
61	protected	3.9567567567567568	1.3412024471220572	1.1236486486486486	2.154054054054054	1.5551000000000004	169.21621621621622	1.7418918918918918	1.906756756756757	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.483783783783784	4649.643243243243	0	0	60	2.939999999999998	1153	0	13019001.081081081	2133050	0	0.0	15152051.081081081	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
62	protected	4.021621621621621	1.347672629774271	1.1256756756756756	2.172972972972973	1.5642	169.8918918918919	1.7540540540540541	1.9216216216216218	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.5081081081081082	4695.1783783783785	0	0	60	2.939999999999998	1164	0	13146499.45945946	2153400	0	0.0	15299899.45945946	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
63	protected	4.0864864864864865	1.354174025658792	1.1277027027027027	2.191891891891892	1.5733000000000001	170.56756756756755	1.766216216216216	1.9364864864864866	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.5324324324324317	4740.713513513512	0	0	60	2.939999999999998	1175	0	13273997.837837834	2173750	0	0.0	15447747.837837834	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
64	protected	4.151351351351352	1.3607067853534205	1.1297297297297297	2.210810810810811	1.5824000000000003	171.24324324324323	1.7783783783783784	1.9513513513513514	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.556756756756756	4786.248648648648	0	0	60	2.939999999999998	1186	0	13401496.216216214	2194100	0	0.0	15595596.216216214	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
65	protected	4.216216216216216	1.367271060162369	1.1317567567567568	2.22972972972973	1.5915000000000001	171.9189189189189	1.7905405405405403	1.9662162162162162	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.5810810810810803	4831.783783783782	0	0	60	2.939999999999998	1198	0	13528994.59459459	2216300	0	0.0	15745294.59459459	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
66	protected	4.281081081081081	1.3738670021197665	1.1337837837837839	2.2486486486486488	1.6006	172.59459459459458	1.8027027027027027	1.981081081081081	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.6054054054054046	4877.318918918917	0	0	60	2.939999999999998	1209	0	13656492.972972967	2236650	0	0.0	15893142.972972967	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
67	protected	4.345945945945946	1.38049476399318	1.1358108108108107	2.2675675675675677	1.6097000000000001	173.27027027027026	1.8148648648648646	1.9959459459459459	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.6297297297297293	4922.854054054053	0	0	60	2.939999999999998	1220	0	13783991.35135135	2257000	0	0.0	16040991.35135135	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
68	protected	4.410810810810811	1.3871544992871523	1.1378378378378378	2.2864864864864867	1.6188	173.94594594594594	1.827027027027027	2.0108108108108107	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.6540540540540536	4968.389189189188	0	0	60	2.939999999999998	1232	0	13911489.729729727	2279200	0	0.0	16190689.729729727	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
69	protected	4.475675675675675	1.3938463622467576	1.1398648648648648	2.3054054054054056	1.6279	174.6216216216216	1.8391891891891892	2.025675675675676	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.678378378378378	5013.924324324324	0	0	75	3.674999999999997	1243	0	14038988.108108107	2299550	0	0.0	16338538.108108107	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
70	protected	4.54054054054054	1.4005705078611739	1.1418918918918919	2.3243243243243246	1.6370000000000005	175.2972972972973	1.8513513513513513	2.0405405405405403	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.7027027027027026	5059.45945945946	0	0	75	3.674999999999997	1254	0	14166486.486486489	2319900	0	0.0	16486386.486486489	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
71	protected	4.605405405405405	1.407327091867273	1.143918918918919	2.343243243243243	1.6461	175.97297297297297	1.8635135135135132	2.0554054054054056	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.7270270270270265	5104.994594594594	0	0	75	3.674999999999997	1266	0	14293984.864864863	2342100	0	0.0	16636084.864864863	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
72	protected	4.6702702702702705	1.4141162707532264	1.145945945945946	2.3621621621621625	1.6552000000000002	176.64864864864865	1.8756756756756756	2.0702702702702704	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.7513513513513512	5150.529729729729	0	0	75	3.674999999999997	1277	0	14421483.243243242	2362450	0	0.0	16783933.24324324	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
73	protected	4.735135135135135	1.420938201762131	1.147972972972973	2.381081081081081	1.6643000000000003	177.32432432432432	1.8878378378378378	2.0851351351351353	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.775675675675675	5196.064864864864	0	0	75	3.674999999999997	1288	0	14548981.62162162	2382800	0	0.0	16931781.62162162	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
74	protected	4.8	1.4277930428956507	1.15	2.4	1.6734	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
75	protected	4.8	1.4277930428956507	1.15	2.4	1.6825	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
76	protected	4.8	1.4277930428956507	1.15	2.4	1.6916000000000002	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
77	protected	4.8	1.4277930428956507	1.15	2.4	1.7006999999999999	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
78	protected	4.8	1.4277930428956507	1.15	2.4	1.7098	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
79	protected	4.8	1.4277930428956507	1.15	2.4	1.7189	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
80	protected	4.8	1.4277930428956507	1.15	2.4	1.7279999999999998	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
81	protected	4.8	1.4277930428956507	1.15	2.4	1.7371000000000003	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
82	protected	4.8	1.4277930428956507	1.15	2.4	1.7462	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
83	protected	4.8	1.4277930428956507	1.15	2.4	1.7553000000000003	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
84	protected	4.8	1.4277930428956507	1.15	2.4	1.7644000000000002	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
85	protected	4.8	1.4277930428956507	1.15	2.4	1.7734999999999999	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
86	protected	4.8	1.4277930428956507	1.15	2.4	1.7826000000000002	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
87	protected	4.8	1.4277930428956507	1.15	2.4	1.7917	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
88	protected	4.8	1.4277930428956507	1.15	2.4	1.8007999999999997	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
89	protected	4.8	1.4277930428956507	1.15	2.4	1.8099	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
90	protected	4.8	1.4277930428956507	1.15	2.4	1.8190000000000002	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
91	protected	4.8	1.4277930428956507	1.15	2.4	1.8280999999999996	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
92	protected	4.8	1.4277930428956507	1.15	2.4	1.8372000000000002	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
93	protected	4.8	1.4277930428956507	1.15	2.4	1.8463	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
94	protected	4.8	1.4277930428956507	1.15	2.4	1.8554000000000002	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
95	protected	4.8	1.4277930428956507	1.15	2.4	1.8645	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
96	protected	4.8	1.4277930428956507	1.15	2.4	1.8736	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
97	protected	4.8	1.4277930428956507	1.15	2.4	1.8827	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
98	protected	4.8	1.4277930428956507	1.15	2.4	1.8918000000000004	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
99	protected	4.8	1.4277930428956507	1.15	2.4	1.9009	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
100	protected	4.8	1.4277930428956507	1.15	2.4	1.91	178.0	1.9	2.1	0.0	0.0	0	False	0.0	False	0.0	0.0	0.0	0	0	0	0	0	0	0	False	0	False	0	0	0	0	0.0	0.0	0.0	0.0	165.0	False	0.0	2.8	5241.6	0	0	75	3.674999999999997	1299	0	14676480.000000002	2403150	0	0.0	17079630.0	0	False	0	0	0	0	False	0	0	0	0	0	0	0.0	0.0	False	False
