	scenario	delta_T_C	oxidation_mult	precip_mult	extreme_event_mult	dam_risk_mult	fire_season_days	drought_mult	flood_mult	acid_load	growth_loss_frac	ca_depletion_frac	mycorrhizal_dead	timber_volume_lost_m3	pulp_grade_rejected	direct_timber_loss_usd	pulp_grade_loss_usd	total_lumber_loss_usd	lumber_jobs_lost	fish_tissue_hg_mg_kg	state_avg_rfd_ratio	ojibwe_mean_rfd_ratio	ojibwe_high_rfd_ratio	iq_loss_per_child	cumulative_impaired_children	fish_advisory_triggered	harvest_displacement_cost_usd	treaty_rights_violation	so2_tonnes_yr	pm25_tonnes_yr	pm10_tonnes_yr	hg_atmospheric_kg_yr	asthma_attacks_yr	copd_hospitalizations_yr	cardio_deaths_yr	air_quality_health_cost_usd	bwca_visibility_km	class_i_violation	soy_yield_loss_frac	annual_fire_prob_mult	expected_burn_acres_yr	tailings_overrun_acres	hg_re_released_kg_yr	firefighters_exposed	firefighter_cancer_excess	residents_evacuated	structures_lost	suppression_cost_usd	evacuation_cost_usd	structure_cost_usd	recreation_closure_cost	total_fire_cost_usd	hg_loading_increase	intake_upgrade_required	intake_upgrade_capex_usd	annual_dredge_cost_usd	canadian_refusal_prob	backhaul_loss_usd	fishing_advisory	fishing_jobs_lost	fishing_revenue_loss_usd	iron_revenue_at_risk_usd	ballast_surcharge_usd	port_jobs_lost	total_port_annual_cost_usd	sulfate_mg_l	methyl_hg_ng_l	mine_active	tailings_failed
88	proceed	4.8	1.4277930428956507	1.15	2.4	1.8007999999999997	178.0	1.9	2.1	0.2705527170576931	0.7152863953301885	0.9900592331272261	False	10157066.813688677	False	1015300398.6963203	0.0	1015300398.6963203	1502	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.606724576618865	14239.788407430517	284.79576814861036	0.05492848677826655	210	10.289999999999992	3531	1	39871407.540805444	6532350	340000	0.0	46743757.540805444	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	13.527635852884655	6.639237649464776	False	True
89	proceed	4.8	1.4277930428956507	1.15	2.4	1.8099	178.0	1.9	2.1	0.26962138332509833	0.7183332623198141	0.9905964374485048	False	10200332.32494136	False	1019625219.2011385	0.0	1019625219.2011385	1508	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.62719952278915	14278.11750666129	285.56235013322583	0.05507633724907985	210	10.289999999999992	3540	1	39978729.01865161	6549000	340000	0.0	46867729.01865161	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	13.481069166254917	6.639237649464776	False	True
90	proceed	4.8	1.4277930428956507	1.15	2.4	1.8190000000000002	178.0	1.9	2.1	0.26869325555732404	0.7213227332065184	0.991104610962956	False	10242782.81153256	False	1023868569.8407948	0.0	1023868569.8407948	1514	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.647288767147802	14315.724572100686	286.3144914420137	0.05522140255044903	210	10.289999999999992	3550	1	40084028.80188192	6567500	340000	0.0	46991528.80188192	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	13.434662777866203	6.639237649464776	False	True
91	proceed	4.8	1.4277930428956507	1.15	2.4	1.8280999999999996	178.0	1.9	2.1	0.26776832271838674	0.7242560799780902	0.9915853225107988	False	10284436.33568888	False	1028032256.1154604	0.0	1028032256.1154604	1520	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.6670008574527655	14352.625605151577	287.0525121030316	0.05536374440610347	210	10.289999999999992	3559	1	40187351.69442442	6584150	340000	0.0	47111501.69442442	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	13.388416135919337	6.639237649464776	False	True
92	proceed	4.8	1.4277930428956507	1.15	2.4	1.8372000000000002	178.0	1.9	2.1	0.26684657381028426	0.7271345414489598	0.9920400561512935	False	10325310.48857523	False	1032118036.43798	0.0	1032118036.43798	1526	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.686344118537009	14388.836189901282	287.7767237980256	0.05550342293002166	210	10.289999999999992	3568	1	40288741.331723586	6600800	340000	0.0	47229541.331723586	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	13.342328690514213	6.639237649464776	False	True
93	proceed	4.8	1.4277930428956507	1.15	2.4	1.8463	178.0	1.9	2.1	0.265927997872868	0.7299593242336433	0.99247021574435	False	10365422.404117735	False	1036127623.5156088	0.0	1036127623.5156088	1532	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.705326658850082	14424.371505367355	288.4874301073471	0.05564049667366812	210	10.289999999999992	3577	1	40388240.21502859	6617450	340000	0.0	47345690.21502859	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	13.296399893643402	6.639237649464776	False	True
94	proceed	4.8	1.4277930428956507	1.15	2.4	1.8554000000000002	178.0	1.9	2.1	0.2650125839837135	0.7327316036886288	0.9928771292845427	False	10404788.772378528	False	1040062685.6869577	0.0	1040062685.6869577	1538	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.723956376787585	14459.246337346362	289.18492674692726	0.05577502267169865	210	10.289999999999992	3585	1	40485889.744569816	6632250	340000	0.0	47458139.744569816	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	13.250629199185676	6.639237649464776	False	True
95	proceed	4.8	1.4277930428956507	1.15	2.4	1.8645	178.0	1.9	2.1	0.2641003212579918	0.7354525248238243	0.9932620530009145	False	10443425.852498304	False	1043924848.2157305	0.0	1043924848.2157305	1544	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.742240966816098	14493.475089879737	289.86950179759475	0.055907056486188815	210	10.289999999999992	3594	1	40581730.25166327	6648900	340000	0.0	47570630.25166327	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	13.205016062899592	6.639237649464776	False	True
96	proceed	4.8	1.4277930428956507	1.15	2.4	1.8736	178.0	1.9	2.1	0.26319119884834147	0.7381232031846348	0.9936261752352232	False	10481349.485221814	False	1047715694.5427727	0.0	1047715694.5427727	1550	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.7601879254007455	14527.071796350196	290.54143592700393	0.05603665224943716	210	10.289999999999992	3602	1	40675801.029780544	6663700	340000	0.0	47679501.029780544	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	13.159559942417072	6.639237649464776	False	True
97	proceed	4.8	1.4277930428956507	1.15	2.4	1.8827	178.0	1.9	2.1	0.2622852059447391	0.7407447257056988	0.9939706201106069	False	10518575.105020924	False	1051436767.4978915	0.0	1051436767.4978915	1555	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.777804556742295	14560.050130221578	291.20100260443155	0.056163862705392975	210	10.289999999999992	3610	1	40768140.36462042	6678500	340000	0.0	47786640.36462042	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	13.114260297236955	6.639237649464776	False	True
98	proceed	4.8	1.4277930428956507	1.15	2.4	1.8918000000000004	178.0	1.9	2.1	0.2613823317743724	0.7433181515372809	0.9942964510019926	False	10555117.751829388	False	1055089570.4728656	0.0	1055089570.4728656	1560	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.795097978330526	14592.423415434747	291.8484683086949	0.0562887392497574	210	10.289999999999992	3618	1	40858785.56321729	6693300	340000	0.0	47892085.56321729	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	13.06911658871862	6.639237649464776	False	True
99	proceed	4.8	1.4277930428956507	1.15	2.4	1.9009	178.0	1.9	2.1	0.2604825656015115	0.7458445128452665	0.9946046738189612	False	10590992.082402784	False	1058675568.5569825	0.0	1058675568.5569825	1566	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.812075126320191	14624.204636471399	292.48409272942797	0.05641133196880356	210	10.289999999999992	3626	1	40947772.98211992	6708100	340000	0.0	47995872.98211992	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	13.024128280075576	6.639237649464776	False	True
100	proceed	4.8	1.4277930428956507	1.15	2.4	1.91	178.0	1.9	2.1	0.2595858967273823	0.7483248155856888	0.9948962401112058	False	10626212.381316781	False	1062196189.6364255	0.0	1062196189.6364255	1571	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.828742760735828	14655.40644809747	293.10812896194943	0.056531689676960685	210	10.289999999999992	3634	1	41035138.05467292	6722900	340000	0.0	48098038.05467292	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.979294836369114	6.639237649464776	False	True
101	proceed	4.8	1.4277930428956507	1.15	2.4	1.9191000000000003	178.0	1.9	2.1	0.25869231449003854	0.7507600402546577	0.9951720500061686	False	10660792.57161614	False	1065652825.4587493	0.0	1065652825.4587493	1576	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.845107470511299	14686.041184797155	293.7208236959431	0.05664985995320483	210	10.289999999999992	3642	1	41120915.31743204	6737700	340000	0.0	48198615.31743204	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.934615724501928	6.639237649464776	False	True
102	proceed	4.8	1.4277930428956507	1.15	2.4	1.9282000000000004	178.0	1.9	2.1	0.2578018082642361	0.7531511426145556	0.9954329549879268	False	10694746.22512669	False	1069046832.663664	0.0	1069046832.663664	1581	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.861175678369813	14716.12086990829	294.32241739816584	0.056765889176297726	210	10.289999999999992	3649	1	41205138.43574321	6750650	340000	0.0	48295788.43574321	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.890090413211805	6.639237649464776	False	True
103	proceed	4.8	1.4277930428956507	1.15	2.4	1.9373	178.0	1.9	2.1	0.25691436746130597	0.7554990543973088	0.9956797605259059	False	10728086.572441785	False	1072379533.7812808	0.0	1072379533.7812808	1586	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.876953645549914	14745.65722446944	294.9131444893888	0.056879822558913426	210	10.289999999999992	3656	1	41287840.22851443	6763600	340000	0.0	48391440.22851443	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.8457183730653	6.639237649464776	False	True
104	proceed	4.8	1.4277930428956507	1.15	2.4	1.9464000000000001	178.0	1.9	2.1	0.256029981529029	0.7578046839855292	0.995913228561536	False	10760826.512594515	False	1075652218.198948	0.0	1075652218.198948	1591	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.892447476382756	14774.66167578852	295.49323351577044	0.056991704180690876	210	10.289999999999992	3664	1	41369052.69220786	6778400	340000	0.0	48487452.69220786	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.80149907645145	6.639237649464776	False	True
105	proceed	4.8	1.4277930428956507	1.15	2.4	1.9555000000000002	178.0	1.9	2.1	0.25514863995151	0.7600689170722824	0.9961340798605272	False	10792978.622426411	False	1078866143.0977442	0.0	1078866143.0977442	1596	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.9076631227257375	14803.14536574258	296.0629073148516	0.057101577020249455	210	10.289999999999992	3671	1	41448807.024079226	6791350	340000	0.0	48580157.024079226	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.7574319975755	6.639237649464776	False	True
106	proceed	4.8	1.4277930428956507	1.15	2.4	1.9646	178.0	1.9	2.1	0.254270332249053	0.7622926173002156	0.9963429962380284	False	10824555.165663062	False	1082022534.3596797	0.0	1082022534.3596797	1600	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.922606388257448	14831.119158817944	296.6223831763589	0.05720948298620301	210	10.289999999999992	3678	1	41527133.644690245	6804300	340000	0.0	48671433.644690245	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.713516612452649	6.639237649464776	False	True
107	proceed	4.8	1.4277930428956507	1.15	2.4	1.9737	178.0	1.9	2.1	0.25339504797803664	0.7644766268807489	0.9965406226635353	False	10855568.101706635	False	1085122587.4465952	0.0	1085122587.4465952	1605	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.937282932638632	14858.593649899518	297.17187299799036	0.05731546294720625	210	10.289999999999992	3684	1	41604062.21971865	6815400	340000	0.0	48759462.21971865	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.669752398901831	6.639237649464776	False	True
108	proceed	4.8	1.4277930428956507	1.15	2.4	1.9828000000000001	178.0	1.9	2.1	0.2525227767307899	0.7666217671940074	0.9967275692520497	False	10886029.094154906	False	1088167468.2517245	0.0	1088167468.2517245	1609	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.9516982755437295	14885.579171817863	297.7115834363573	0.05741955676106678	210	10.289999999999992	3691	1	41679621.68109001	6828350	340000	0.0	48847971.68109001	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.626138836539495	6.639237649464776	False	True
109	proceed	4.8	1.4277930428956507	1.15	2.4	1.9919000000000002	178.0	1.9	2.1	0.25165350813546883	0.7687288393701499	0.9969044131476348	False	10915949.519056128	False	1091158313.9248507	0.0	1091158313.9248507	1614	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.965857800567407	14912.085802662186	298.24171605324375	0.057521803302954234	210	10.289999999999992	3698	1	41753840.24745412	6841300	340000	0.0	48935140.24745412	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.582675406773442	6.639237649464776	False	True
110	proceed	4.8	1.4277930428956507	1.15	2.4	2.0010000000000003	178.0	1.9	2.1	0.25078723185593216	0.77079862485272	0.9970717003051818	False	10945340.472908624	False	1094096233.671946	0.0	1094096233.671946	1618	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.979766759010277	14938.12337286724	298.7624674573448	0.05762224049273721	210	10.289999999999992	3704	1	41826745.44402827	6852400	340000	0.0	49019145.44402827	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.539361592796608	6.639237649464776	False	True
111	proceed	4.8	1.4277930428956507	1.15	2.4	2.0101	178.0	1.9	2.1	0.24992393759161957	0.7728318859446315	0.99722994717589	False	10974212.780413767	False	1096982309.5301602	0.0	1096982309.5301602	1622	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	7.993430273547923	14963.701472081711	299.27402944163424	0.057720905321477375	210	10.289999999999992	3710	1	41898364.121828794	6863500	340000	0.0	49101864.121828794	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.496196879580978	6.639237649464776	False	True
112	proceed	4.8	1.4277930428956507	1.15	2.4	2.0192	178.0	1.9	2.1	0.2490636150774286	0.7748293663373672	0.9973796423016612	False	11002577.001990614	False	1099817597.1189818	0.0	1099817597.1189818	1627	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.006853341787107	14988.829455825464	299.7765891165093	0.057817833877109065	210	10.289999999999992	3717	1	41968722.476311296	6876450	340000	0.0	49185172.476311296	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.45318075387143	6.639237649464776	False	True
113	proceed	4.8	1.4277930428956507	1.15	2.4	2.0283	178.0	1.9	2.1	0.24820625408359273	0.7767917916239577	0.9975212478233336	False	11030443.4410602	False	1102603126.3683777	0.0	1102603126.3683777	1631	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.020040839712996	15013.516451942729	300.2703290388546	0.05791306136933183	225	11.024999999999991	3723	1	42037846.06543964	6887550	340000	0.0	49265396.06543964	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.410312704179637	6.639237649464776	False	True
114	proceed	4.8	1.4277930428956507	1.15	2.4	2.0374	178.0	1.9	2.1	0.2473518444155597	0.7787198697962816	0.9976552009074092	False	11057822.1511072	False	1105339902.2246757	0.0	1105339902.2246757	1635	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.032997525031012	15037.771366858055	300.7554273371611	0.05800662215374203	225	11.024999999999991	3729	1	42105759.82720255	6898650	340000	0.0	49344409.82720255	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.367592220777986	6.639237649464776	False	True
115	proceed	4.8	1.4277930428956507	1.15	2.4	2.0465	178.0	1.9	2.1	0.2465003759138705	0.7806142917272114	0.9977819150956797	False	11084722.942526402	False	1108028905.3349392	0.0	1108028905.3349392	1639	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.04572804040686	15061.602891641644	301.2320578328329	0.05809854975522929	225	11.024999999999991	3735	1	42172488.0965966	6909750	340000	0.0	49422238.0965966	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.325018795693525	6.639237649464776	False	True
116	proceed	4.8	1.4277930428956507	1.15	2.4	2.0556	178.0	1.9	2.1	0.24565183845403818	0.7824757316381081	0.9979017815819191	False	11111155.389261136	False	1110671092.7105432	0.0	1110671092.7105432	1643	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.058236916608086	15085.019507890338	301.7003901578068	0.0581888768906618	225	11.024999999999991	3741	1	42238054.62209295	6920850	340000	0.0	49498904.62209295	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.28259192270191	6.639237649464776	False	True
117	proceed	4.8	1.4277930428956507	1.15	2.4	2.0647	178.0	1.9	2.1	0.24480622194642776	0.7843048475521519	0.9980151704195818	False	11137128.835240558	False	1113267398.3706462	0.0	1113267398.3706462	1647	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.07052857555046	15108.029493430462	302.16058986860924	0.05827763549088434	225	11.024999999999991	3746	1	42302482.58160529	6930100	340000	0.0	49572582.58160529	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.240311097321388	6.639237649464776	False	True
118	proceed	4.8	1.4277930428956507	1.15	2.4	2.0738000000000003	178.0	1.9	2.1	0.2439635163361363	0.7861022817339776	0.9981224316642372	False	11162652.400622481	False	1115818733.9662232	0.0	1115818733.9662232	1650	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.08260733325233	15130.640927848359	302.61281855696717	0.05836485672205186	225	11.024999999999991	3752	1	42365794.5979754	6941200	340000	0.0	49646994.5979754	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.198175816806815	6.639237649464776	False	True
119	proceed	4.8	1.4277930428956507	1.15	2.4	2.0829	178.0	1.9	2.1	0.24312371160287305	0.7878686611160648	0.9982238964542656	False	11187734.98784812	False	1118325989.3852983	0.0	1118325989.3852983	1654	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.094477402699955	15152.861697854318	303.05723395708634	0.05845057100632019	225	11.024999999999991	3757	1	42428012.75399209	6950450	340000	0.0	49718462.75399209	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.156185580143653	6.639237649464776	False	True
120	proceed	4.8	1.4277930428956507	1.15	2.4	2.092	178.0	1.9	2.1	0.2422867977608406	0.7896045977123244	0.9983198780331537	False	11212385.287515007	False	1120790033.3400002	0.0	1120790033.3400002	1658	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.10614289662682	15174.699502485406	303.49399004970815	0.05853480804191541	225	11.024999999999991	3763	1	42489158.606959134	6961550	340000	0.0	49790708.606959134	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.11433988804203	6.639237649464776	False	True
121	proceed	4.8	1.4277930428956507	1.15	2.4	2.1011	178.0	1.9	2.1	0.2414527648586159	0.7913106890192931	0.9984106727165435	False	11236611.784073962	False	1123211713.9360332	0.0	1123211713.9360332	1661	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.117607830209648	15196.161858152462	303.92323716304924	0.05861759682260213	225	11.024999999999991	3768	1	42549253.202826895	6970800	340000	0.0	49860053.202826895	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.072638242930795	6.639237649464776	False	True
122	proceed	4.8	1.4277930428956507	1.15	2.4	2.1102	178.0	1.9	2.1	0.24062160297903235	0.7929875184053509	0.9984965608070224	False	11260422.761355983	False	1125591859.2251441	0.0	1125591859.2251441	1665	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.128876123683957	15217.256103536369	304.34512207072737	0.05869896565657041	225	11.024999999999991	3773	1	42608317.089901835	6980050	340000	0.0	49928367.089901835	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	12.031080148951617	6.639237649464776	False	True
123	proceed	4.8	1.4277930428956507	1.15	2.4	2.1193	178.0	1.9	2.1	0.23979330223906115	0.794635655488344	0.9985778074594773	False	11283826.307934485	False	1127931277.7411313	0.0	1127931277.7411313	1668	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.139951604881672	15237.98940433849	304.7597880867698	0.05877894218475988	225	11.024999999999991	3779	1	42666370.33214777	6991150	340000	0.0	49997520.33214777	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	11.989665111953057	6.639237649464776	False	True
124	proceed	4.8	1.4277930428956507	1.15	2.4	2.1284	178.0	1.9	2.1	0.23896785278969454	0.7962556565019985	0.998654663499684	False	11306830.322328378	False	1130230759.0199447	0.0	1130230759.0199447	1672	3.385347277462089	8.463368193655223	66.76657130550231	134.00332973287436	1.1114772181363533	6333	True	20880000	True	0	45.0	155.0	12.75	0.0	2.0088	0.5859	6833401.92	165.0	False	0.0	8.150838011693429	15258.3687578901	305.16737515780204	0.058857553398640364	225	11.024999999999991	3784	1	42723432.52209228	7000400	340000	0.0	50063832.52209228	0.4426158432976517	False	0	25117054.65198148	0	0.0	True	420	38000000.0	0.0	13440000.0	3762	76557054.65198147	11.948392639484727	6.639237649464776	False	True
